book_id,anchor_id,narrator_id
abudawud,161,190
abudawud,161,166
abudawud,162,143
abudawud,163,143
abudawud,163,295
abudawud,163,599
abudawud,164,143
abudawud,164,8273
abudawud,165,579
abudawud,165,4216
abudawud,165,10762
abudawud,165,166
abudawud,165,370
abudawud,166,143
abudawud,166,284
abudawud,167,158
abudawud,167,30013
abudawud,168,644
abudawud,168,27
abudawud,169,30295
abudawud,169,871
abudawud,169,189
abudawud,169,6739
abudawud,169,189
abudawud,170,11278
abudawud,170,16
abudawud,170,189
abudawud,171,143
abudawud,171,4721
abudawud,172,986
abudawud,172,383
abudawud,173,10974
abudawud,173,3810
abudawud,173,19
abudawud,173,370
abudawud,173,11272
abudawud,173,20677
abudawud,173,13795
abudawud,174,579
abudawud,175,26010
abudawud,176,30367
abudawud,176,11
abudawud,177,579
abudawud,177,11173
abudawud,178,143
abudawud,178,370
abudawud,178,370
abudawud,178,370
abudawud,179,967
abudawud,179,370
abudawud,180,38081
abudawud,180,370
abudawud,180,9907
abudawud,180,370
abudawud,180,18728
abudawud,180,10511
abudawud,180,370
abudawud,180,29267
abudawud,180,10511
abudawud,181,16
abudawud,181,16
abudawud,182,20743
abudawud,182,16
abudawud,182,172
abudawud,182,370
abudawud,182,9593
abudawud,182,19937
abudawud,183,143
abudawud,183,172
abudawud,184,967
abudawud,184,16
abudawud,184,8
abudawud,184,385
abudawud,185,143
abudawud,185,858
abudawud,185,15594
abudawud,185,11206
abudawud,185,370
abudawud,185,15594
abudawud,185,29723
abudawud,186,16
abudawud,187,16
abudawud,187,15
abudawud,187,3958
abudawud,188,967
abudawud,188,7834
abudawud,188,166
abudawud,190,29276
abudawud,190,295
abudawud,191,34017
abudawud,191,11070
abudawud,191,143
abudawud,191,34
abudawud,192,36675
abudawud,192,5
abudawud,192,16426
abudawud,192,143
abudawud,192,370
abudawud,193,39075
abudawud,193,1227
abudawud,193,16073
abudawud,194,10566
abudawud,195,1472
abudawud,195,370
abudawud,196,30367
abudawud,196,18675
abudawud,197,967
abudawud,197,15
abudawud,197,2518
abudawud,198,143
abudawud,198,10641
abudawud,198,165
abudawud,199,30304
abudawud,199,16
abudawud,200,34096
abudawud,200,370
abudawud,200,11019
abudawud,201,579
abudawud,201,10756
abudawud,202,295
abudawud,202,14242
abudawud,203,26010
abudawud,203,17548
abudawud,203,18970
abudawud,203,8
abudawud,203,5
abudawud,204,30480
abudawud,204,967
abudawud,204,16
abudawud,204,370
abudawud,204,409
abudawud,204,16
abudawud,205,967
abudawud,205,4057
abudawud,205,3981
abudawud,205,1472
abudawud,205,5
abudawud,206,30367
abudawud,206,20341
abudawud,206,1682
abudawud,207,16
abudawud,207,383
abudawud,207,163
abudawud,208,3573
abudawud,208,144
abudawud,209,16
abudawud,209,144
abudawud,209,5
abudawud,209,370
abudawud,209,5
abudawud,209,11065
abudawud,210,143
abudawud,210,39417
abudawud,210,339
abudawud,211,409
abudawud,211,16
abudawud,211,586
abudawud,211,493
abudawud,212,37538
abudawud,212,7900
abudawud,212,586
abudawud,212,493
abudawud,213,11953
abudawud,213,20644
abudawud,213,8
abudawud,213,32
abudawud,213,370
abudawud,214,3573
abudawud,215,30383
abudawud,215,339
abudawud,215,39
abudawud,216,20285
abudawud,217,3573
abudawud,218,30175
abudawud,219,579
abudawud,219,8
abudawud,219,370
abudawud,220,28
abudawud,220,8273
abudawud,221,16
abudawud,221,16
abudawud,221,16
abudawud,223,30269
abudawud,223,370
abudawud,225,295
abudawud,225,25
abudawud,225,370
abudawud,225,5
abudawud,226,3573
abudawud,226,8087
abudawud,226,8036
abudawud,226,40
abudawud,226,6936
abudawud,227,29276
abudawud,227,5
abudawud,227,16
abudawud,227,5
abudawud,228,143
abudawud,229,8273
abudawud,229,28
abudawud,229,16
abudawud,232,11560
abudawud,232,370
abudawud,233,579
abudawud,234,967
abudawud,234,218
abudawud,234,10756
abudawud,234,370
abudawud,234,370
abudawud,235,28
abudawud,235,143
abudawud,235,776
abudawud,235,1108
abudawud,235,409
abudawud,235,19057
abudawud,236,30367
abudawud,236,20537
abudawud,236,16
abudawud,237,3573
abudawud,237,370
abudawud,237,17708
abudawud,237,244
abudawud,237,56
abudawud,238,16
abudawud,239,16
abudawud,239,383
abudawud,239,871
abudawud,240,143
abudawud,241,9916
abudawud,241,4395
abudawud,241,3812
abudawud,242,20193
abudawud,242,144
abudawud,243,30153
abudawud,243,143
abudawud,244,30
abudawud,245,30175
abudawud,245,16
abudawud,245,370
abudawud,246,39285
abudawud,246,30013
abudawud,246,30013
abudawud,247,30367
abudawud,247,11241
abudawud,247,16
abudawud,247,16
abudawud,248,644
abudawud,248,216
abudawud,248,42
abudawud,248,143
abudawud,249,579
abudawud,249,3958
abudawud,250,16
abudawud,251,19572
abudawud,251,284
abudawud,251,11241
abudawud,251,4500
abudawud,251,16
abudawud,252,39075
abudawud,253,967
abudawud,253,11314
abudawud,253,409
abudawud,253,30
abudawud,253,19577
abudawud,254,644
abudawud,254,16
abudawud,254,3
abudawud,254,442
abudawud,255,143
abudawud,255,143
abudawud,255,4553
abudawud,255,4518
abudawud,256,38982
abudawud,256,172
abudawud,257,143
abudawud,257,295
abudawud,257,172
abudawud,258,579
abudawud,258,19
abudawud,259,16
abudawud,259,5304
abudawud,260,143
abudawud,260,10722
abudawud,261,30175
abudawud,261,226
abudawud,262,579
abudawud,263,30
abudawud,263,370
abudawud,264,4747
abudawud,265,14242
abudawud,265,6811
abudawud,265,370
abudawud,265,11070
abudawud,265,16795
abudawud,266,30269
abudawud,267,9954
abudawud,267,10957
abudawud,268,1472
abudawud,269,34
abudawud,270,16
abudawud,270,331
abudawud,270,370
abudawud,271,791
abudawud,272,579
abudawud,273,967
abudawud,273,8
abudawud,274,16
abudawud,274,383
abudawud,275,30367
abudawud,275,383
abudawud,276,16
abudawud,276,383
abudawud,277,9916
abudawud,277,8
abudawud,277,116
abudawud,278,579
abudawud,278,383
abudawud,278,370
abudawud,278,414
abudawud,279,30367
abudawud,279,218
abudawud,279,370
abudawud,280,3981
abudawud,280,218
abudawud,280,10749
abudawud,280,112
abudawud,280,190
abudawud,281,2081
abudawud,281,190
abudawud,281,370
abudawud,281,10511
abudawud,281,55
abudawud,281,370
abudawud,281,19505
abudawud,281,370
abudawud,281,8
abudawud,281,29756
abudawud,282,3573
abudawud,282,144
abudawud,283,16
abudawud,284,579
abudawud,285,30013
abudawud,285,28
abudawud,285,190
abudawud,286,143
abudawud,286,143
abudawud,286,190
abudawud,286,414
abudawud,286,370
abudawud,286,39959
abudawud,286,370
abudawud,286,370
abudawud,286,9907
abudawud,286,10612
abudawud,286,11002
abudawud,286,11002
abudawud,286,9907
abudawud,286,11002
abudawud,286,370
abudawud,287,19572
abudawud,287,1227
abudawud,287,19572
abudawud,287,16
abudawud,287,39092
abudawud,288,30013
abudawud,288,28
abudawud,288,190
abudawud,289,3573
abudawud,290,9954
abudawud,290,10957
abudawud,290,370
abudawud,290,11013
abudawud,290,19505
abudawud,290,136
abudawud,290,19505
abudawud,290,19505
abudawud,290,59
abudawud,290,19505
abudawud,291,11107
abudawud,291,30013
abudawud,292,30480
abudawud,292,370
abudawud,292,20235
abudawud,292,370
abudawud,292,20235
abudawud,292,370
abudawud,293,16
abudawud,293,11314
abudawud,294,18675
abudawud,294,8
abudawud,295,992
abudawud,295,143
abudawud,295,143
abudawud,295,8
abudawud,295,370
abudawud,295,8
abudawud,296,467
abudawud,296,190
abudawud,296,69
abudawud,297,38982
abudawud,297,967
abudawud,297,212
abudawud,298,967
abudawud,298,1127
abudawud,299,30297
abudawud,299,21578
abudawud,300,30297
abudawud,301,370
abudawud,301,370
abudawud,302,3573
abudawud,302,16
abudawud,302,143
abudawud,303,143
abudawud,304,143
abudawud,304,30013
abudawud,304,190
abudawud,304,414
abudawud,304,370
abudawud,304,370
abudawud,304,11647
abudawud,304,13886
abudawud,305,142
abudawud,306,1227
abudawud,306,16
abudawud,306,370
abudawud,307,579
abudawud,308,143
abudawud,308,370
abudawud,309,409
abudawud,309,6662
abudawud,309,5
abudawud,309,370
abudawud,309,30020
abudawud,310,38026
abudawud,310,16
abudawud,310,3975
abudawud,310,72
abudawud,311,3573
abudawud,311,10949
abudawud,312,30
abudawud,312,143
abudawud,312,16
abudawud,312,3236
abudawud,312,524
abudawud,312,370
abudawud,313,39959
abudawud,313,383
abudawud,313,19457
abudawud,314,967
abudawud,314,5082
abudawud,314,409
abudawud,314,19577
abudawud,315,30175
abudawud,315,409
abudawud,315,19577
abudawud,316,18675
abudawud,316,19577
abudawud,317,16
abudawud,317,967
abudawud,317,144
abudawud,318,3573
abudawud,318,16
abudawud,318,18675
abudawud,318,25
abudawud,319,14159
abudawud,320,30445
abudawud,320,18675
abudawud,320,25
abudawud,321,21194
abudawud,321,19383
abudawud,321,28872
abudawud,321,28872
abudawud,321,16
abudawud,322,24414
abudawud,322,237
abudawud,322,8
abudawud,323,143
abudawud,323,237
abudawud,323,25
abudawud,323,370
abudawud,323,11350
abudawud,323,8
abudawud,323,11350
abudawud,323,791
abudawud,324,143
abudawud,325,38404
abudawud,326,370
abudawud,326,29483
abudawud,327,143
abudawud,327,218
abudawud,327,791
abudawud,327,25
abudawud,328,579
abudawud,328,8
abudawud,328,25
abudawud,329,1227
abudawud,329,21
abudawud,329,8
abudawud,329,1234
abudawud,330,30494
abudawud,330,18895
abudawud,330,370
abudawud,330,30007
abudawud,330,370
abudawud,331,21
abudawud,331,16
abudawud,331,26010
abudawud,332,28
abudawud,332,28
abudawud,332,370
abudawud,333,579
abudawud,333,25676
abudawud,333,25676
abudawud,334,467
abudawud,334,295
abudawud,334,218
abudawud,334,10605
abudawud,334,8
abudawud,334,28
abudawud,334,370
abudawud,335,30491
abudawud,335,218
abudawud,335,10605
abudawud,335,8
abudawud,335,370
abudawud,335,11413
abudawud,336,10506
abudawud,336,143
abudawud,336,7
abudawud,337,10724
abudawud,337,143
abudawud,337,9271
abudawud,338,11107
abudawud,338,16
abudawud,338,10957
abudawud,338,4012
abudawud,338,3958
abudawud,338,370
abudawud,338,26032
abudawud,338,10849
abudawud,338,11020
abudawud,339,16
abudawud,339,4012
abudawud,339,3958
abudawud,340,2042
abudawud,341,16
abudawud,341,449
abudawud,341,3958
abudawud,342,9954
abudawud,342,776
abudawud,343,9954
abudawud,343,992
abudawud,343,143
abudawud,343,579
abudawud,343,143
abudawud,343,143
abudawud,343,370
abudawud,344,30491
abudawud,344,28
abudawud,344,4667
abudawud,344,8
abudawud,345,30163
abudawud,345,452
abudawud,345,13422
abudawud,345,170
abudawud,346,30367
abudawud,346,22
abudawud,346,4500
abudawud,346,40
abudawud,347,30013
abudawud,347,30013
abudawud,347,28
abudawud,347,16
abudawud,348,967
abudawud,348,143
abudawud,348,12
abudawud,348,10692
abudawud,348,16
abudawud,349,37534
abudawud,349,5
abudawud,350,36662
abudawud,350,791
abudawud,351,16
abudawud,352,10756
abudawud,352,295
abudawud,353,16
abudawud,353,3975
abudawud,354,19411
abudawud,355,24414
abudawud,355,4347
abudawud,356,1108
abudawud,356,12354
abudawud,357,3573
abudawud,357,17189
abudawud,358,24414
abudawud,358,409
abudawud,359,9916
abudawud,359,13740
abudawud,360,16
abudawud,360,143
abudawud,360,143
abudawud,360,77
abudawud,360,70
abudawud,361,16
abudawud,361,144
abudawud,361,77
abudawud,361,70
abudawud,362,3981
abudawud,362,579
abudawud,363,212
abudawud,363,827
abudawud,364,30013
abudawud,365,30367
abudawud,365,218
abudawud,365,3981
abudawud,366,30412
abudawud,366,218
abudawud,366,1924
abudawud,366,27
abudawud,366,27
abudawud,367,18675
abudawud,367,143
abudawud,367,16
abudawud,368,30
abudawud,368,383
abudawud,368,4500
abudawud,369,30269
abudawud,370,967
abudawud,370,9858
abudawud,370,6
abudawud,370,18675
abudawud,371,8273
abudawud,371,3223
abudawud,371,370
abudawud,372,579
abudawud,372,10756
abudawud,372,10756
abudawud,372,370
abudawud,373,16
abudawud,373,11649
abudawud,373,11382
abudawud,373,11005
abudawud,374,16
abudawud,374,18675
abudawud,374,827
abudawud,375,30175
abudawud,375,1972
abudawud,376,11028
abudawud,376,8
abudawud,376,295
abudawud,376,11651
abudawud,376,19161
abudawud,376,370
abudawud,376,22983
abudawud,377,30013
abudawud,378,32
abudawud,378,5
abudawud,379,16
abudawud,380,39075
abudawud,380,11
abudawud,381,579
abudawud,381,16
abudawud,381,370
abudawud,382,3573
abudawud,382,16
abudawud,382,20
abudawud,383,16
abudawud,383,29880
abudawud,383,143
abudawud,384,16
abudawud,384,16
abudawud,384,10506
abudawud,385,3573
abudawud,385,22811
abudawud,385,1810
abudawud,386,3573
abudawud,386,143
abudawud,386,4500
abudawud,387,1810
abudawud,387,143
abudawud,387,852
abudawud,388,11222
abudawud,389,579
abudawud,390,579
abudawud,391,16
abudawud,392,383
abudawud,392,20155
abudawud,393,8
abudawud,393,370
abudawud,393,423
abudawud,393,11059
abudawud,394,30491
abudawud,394,50
abudawud,394,1615
abudawud,395,16
abudawud,395,7932
abudawud,395,10566
abudawud,395,370
abudawud,395,29723
abudawud,395,13795
abudawud,396,18675
abudawud,396,16
abudawud,397,1472
abudawud,397,9
abudawud,397,143
abudawud,398,8273
abudawud,399,3573
abudawud,399,281
abudawud,399,143
abudawud,399,29410
abudawud,399,34
abudawud,400,967
abudawud,400,183
abudawud,400,524
abudawud,401,19411
abudawud,401,370
abudawud,401,15
abudawud,402,9954
abudawud,402,11
abudawud,403,579
abudawud,403,111
abudawud,403,34
abudawud,404,30367
abudawud,404,19
abudawud,405,30
abudawud,406,2081
abudawud,408,208
abudawud,408,409
abudawud,408,36665
abudawud,408,599
abudawud,409,967
abudawud,409,28798
abudawud,409,144
abudawud,409,143
abudawud,410,15
abudawud,410,852
abudawud,411,143
abudawud,411,143
abudawud,411,3975
abudawud,411,190
abudawud,411,15
abudawud,412,30
abudawud,413,10606
abudawud,414,16
abudawud,415,1810
abudawud,415,482
abudawud,416,3222
abudawud,416,19
abudawud,417,28
abudawud,417,449
abudawud,417,218
abudawud,417,237
abudawud,418,18675
abudawud,418,218
abudawud,418,143
abudawud,418,218
abudawud,418,11410
abudawud,419,132
abudawud,419,604
abudawud,419,148
abudawud,420,967
abudawud,420,16
abudawud,421,39798
abudawud,421,4374
abudawud,421,18471
abudawud,422,680
abudawud,422,11585
abudawud,423,295
abudawud,423,11455
abudawud,424,158
abudawud,424,31634
abudawud,424,1810
abudawud,424,321
abudawud,425,10817
abudawud,425,143
abudawud,425,15
abudawud,425,3958
abudawud,425,16
abudawud,425,40
abudawud,426,208
abudawud,426,16
abudawud,426,19574
abudawud,427,11418
abudawud,427,10566
abudawud,428,28
abudawud,428,11585
abudawud,428,16
abudawud,429,208
abudawud,429,13377
abudawud,430,26010
abudawud,430,18447
abudawud,430,11013
abudawud,430,11002
abudawud,431,10756
abudawud,431,16
abudawud,432,8
abudawud,432,8
abudawud,432,11382
abudawud,433,38577
abudawud,433,3265
abudawud,433,40
abudawud,433,21194
abudawud,433,3265
abudawud,433,40
abudawud,434,19411
abudawud,434,8714
abudawud,434,4810
abudawud,435,3573
abudawud,436,579
abudawud,436,11
abudawud,437,579
abudawud,437,16
abudawud,438,5
abudawud,438,467
abudawud,438,328
abudawud,438,22
abudawud,438,391
abudawud,439,28
abudawud,439,30013
abudawud,440,16
abudawud,441,383
abudawud,441,16
abudawud,442,143
abudawud,442,19
abudawud,443,467
abudawud,443,3236
abudawud,443,123
abudawud,444,3573
abudawud,444,26010
abudawud,444,10871
abudawud,445,409
abudawud,445,1707
abudawud,445,218
abudawud,445,29284
abudawud,445,218
abudawud,445,5021
abudawud,446,19057
abudawud,446,218
abudawud,447,143
abudawud,447,143
abudawud,447,11327
abudawud,447,8
abudawud,447,16
abudawud,448,30269
abudawud,448,284
abudawud,448,218
abudawud,449,208
abudawud,449,10756
abudawud,450,10762
abudawud,450,31385
abudawud,450,11
abudawud,450,208
abudawud,450,967
abudawud,451,11222
abudawud,451,9916
abudawud,451,370
abudawud,452,143
abudawud,452,18675
abudawud,453,19
abudawud,454,579
abudawud,454,10756
abudawud,454,19
abudawud,455,143
abudawud,455,31
abudawud,455,144
abudawud,456,37587
abudawud,456,383
abudawud,456,18127
abudawud,456,285
abudawud,457,791
abudawud,457,4423
abudawud,458,34088
abudawud,458,24331
abudawud,459,967
abudawud,460,11107
abudawud,461,12321
abudawud,461,11705
abudawud,461,19007
abudawud,461,19
abudawud,462,16
abudawud,463,38577
abudawud,463,3
abudawud,464,28
abudawud,465,37595
abudawud,465,3861
abudawud,465,1227
abudawud,466,8087
abudawud,466,8
abudawud,466,16
abudawud,466,26010
abudawud,466,16
abudawud,467,4702
abudawud,467,4667
abudawud,468,11560
abudawud,468,4702
abudawud,471,579
abudawud,472,144
abudawud,472,10641
abudawud,472,967
abudawud,472,25623
abudawud,473,18675
abudawud,473,16
abudawud,473,5360
abudawud,474,1472
abudawud,474,19
abudawud,475,19
abudawud,476,19
abudawud,477,8
abudawud,478,30480
abudawud,478,5100
abudawud,479,383
abudawud,479,370
abudawud,479,27004
abudawud,479,133
abudawud,480,30459
abudawud,480,143
abudawud,480,9175
abudawud,481,3573
abudawud,481,16
abudawud,481,10849
abudawud,481,8714
abudawud,482,579
abudawud,483,218
abudawud,484,30367
abudawud,485,34283
abudawud,485,20159
abudawud,485,10985
abudawud,485,12201
abudawud,486,3981
abudawud,486,1913
abudawud,487,143
abudawud,487,143
abudawud,487,237
abudawud,488,11222
abudawud,489,967
abudawud,489,18675
abudawud,490,383
abudawud,490,16078
abudawud,491,3573
abudawud,491,295
abudawud,491,753
abudawud,492,579
abudawud,492,28
abudawud,493,967
abudawud,493,16
abudawud,493,8
abudawud,493,385
abudawud,494,143
abudawud,494,409
abudawud,494,1227
abudawud,495,19057
abudawud,495,370
abudawud,495,28
abudawud,496,19572
abudawud,496,3222
abudawud,496,370
abudawud,496,28841
abudawud,497,14159
abudawud,497,144
abudawud,497,2706
abudawud,498,39723
abudawud,498,29391
abudawud,499,31667
abudawud,499,143
abudawud,499,38468
abudawud,499,208
abudawud,500,216
abudawud,500,208
abudawud,501,30
abudawud,501,4
abudawud,502,30
abudawud,503,143
abudawud,504,28005
abudawud,505,37587
abudawud,505,947
abudawud,505,1227
abudawud,505,16
abudawud,506,28
abudawud,506,28
abudawud,506,30013
abudawud,506,143
abudawud,506,28
abudawud,506,30013
abudawud,507,143
abudawud,507,644
abudawud,507,218
abudawud,507,28
abudawud,507,30013
abudawud,507,32
abudawud,508,383
abudawud,508,111
abudawud,508,579
abudawud,509,3834
abudawud,510,143
abudawud,510,143
abudawud,511,11222
abudawud,512,967
abudawud,512,10756
abudawud,512,143
abudawud,512,208
abudawud,512,16
abudawud,513,18675
abudawud,513,8
abudawud,513,143
abudawud,513,29558
abudawud,514,16
abudawud,514,16
abudawud,514,8
abudawud,515,29276
abudawud,515,10618
abudawud,517,3573
abudawud,517,143
abudawud,518,30
abudawud,519,30304
abudawud,519,409
abudawud,519,143
abudawud,519,38982
abudawud,519,190
abudawud,520,579
abudawud,520,21194
abudawud,520,11383
abudawud,521,143
abudawud,521,19
abudawud,522,16
abudawud,522,11206
abudawud,523,143
abudawud,523,232
abudawud,523,8
abudawud,523,16
abudawud,524,16
abudawud,525,30367
abudawud,525,6809
abudawud,525,9
abudawud,526,409
abudawud,526,5
abudawud,526,144
abudawud,527,143
abudawud,527,143
abudawud,527,8087
abudawud,527,331
abudawud,527,11159
abudawud,527,11420
abudawud,528,14159
abudawud,528,143
abudawud,528,8703
abudawud,529,30304
abudawud,529,5
abudawud,529,16426
abudawud,529,143
abudawud,529,34
abudawud,530,19057
abudawud,530,16
abudawud,530,19574
abudawud,531,579
abudawud,531,9650
abudawud,531,967
abudawud,532,579
abudawud,532,370
abudawud,533,11241
abudawud,533,4524
abudawud,533,992
abudawud,533,370
abudawud,533,18675
abudawud,533,370
abudawud,533,133
abudawud,533,19069
abudawud,534,19572
abudawud,534,21
abudawud,535,143
abudawud,535,9870
abudawud,535,144
abudawud,536,143
abudawud,536,409
abudawud,536,13
abudawud,537,967
abudawud,537,34
abudawud,538,143
abudawud,538,38732
abudawud,539,1472
abudawud,539,16
abudawud,540,409
abudawud,540,370
abudawud,541,1810
abudawud,541,482
abudawud,541,3222
abudawud,542,31
abudawud,542,19
abudawud,543,28001
abudawud,543,185
abudawud,543,8
abudawud,543,400
abudawud,544,992
abudawud,545,16
abudawud,545,579
abudawud,546,16
abudawud,546,579
abudawud,546,947
abudawud,546,5
abudawud,547,3573
abudawud,547,277
abudawud,547,10878
abudawud,548,967
abudawud,549,218
abudawud,549,218
abudawud,550,38675
abudawud,550,5
abudawud,550,16
abudawud,551,212
abudawud,551,11
abudawud,552,383
abudawud,552,10756
abudawud,552,563
abudawud,553,38673
abudawud,553,8
abudawud,553,8
abudawud,553,370
abudawud,554,8273
abudawud,554,16
abudawud,554,39
abudawud,555,3573
abudawud,555,158
abudawud,555,8
abudawud,555,4
abudawud,556,30013
abudawud,556,8
abudawud,556,8
abudawud,557,16
abudawud,557,39
abudawud,558,7900
abudawud,558,295
abudawud,560,143
abudawud,560,3265
abudawud,560,3958
abudawud,561,295
abudawud,561,28838
abudawud,561,23265
abudawud,561,16
abudawud,562,21194
abudawud,562,3222
abudawud,562,9
abudawud,562,13390
abudawud,563,39995
abudawud,563,547
abudawud,563,520
abudawud,563,11
abudawud,564,16
abudawud,564,1683
abudawud,564,611
abudawud,565,579
abudawud,565,143
abudawud,566,383
abudawud,567,967
abudawud,567,218
abudawud,567,7749
abudawud,567,1127
abudawud,568,967
abudawud,568,30468
abudawud,569,295
abudawud,569,11455
abudawud,572,3573
abudawud,572,11
abudawud,573,19411
abudawud,573,9
abudawud,574,579
abudawud,575,8273
abudawud,575,547
abudawud,575,15060
abudawud,576,547
abudawud,576,34
abudawud,577,11
abudawud,577,9803
abudawud,577,218
abudawud,578,3573
abudawud,578,33
abudawud,579,218
abudawud,579,28
abudawud,579,383
abudawud,580,14159
abudawud,580,295
abudawud,580,8
abudawud,580,189
abudawud,581,38675
abudawud,581,1460
abudawud,582,19411
abudawud,582,8087
abudawud,582,170
abudawud,583,370
abudawud,584,30
abudawud,584,16
abudawud,584,8087
abudawud,584,10744
abudawud,585,579
abudawud,585,28
abudawud,586,28
abudawud,587,14360
abudawud,587,28
abudawud,587,370
abudawud,587,14360
abudawud,587,15403
abudawud,588,38688
abudawud,589,1455
abudawud,589,42
abudawud,590,967
abudawud,590,39285
abudawud,590,926
abudawud,591,967
abudawud,591,9858
abudawud,591,2035
abudawud,591,125
abudawud,592,35027
abudawud,592,143
abudawud,592,19575
abudawud,592,8
abudawud,592,125
abudawud,593,16
abudawud,593,8
abudawud,593,16081
abudawud,593,16
abudawud,594,3573
abudawud,594,27
abudawud,594,586
abudawud,595,208
abudawud,596,1472
abudawud,597,3573
abudawud,598,3573
abudawud,598,11372
abudawud,599,18675
abudawud,599,295
abudawud,599,143
abudawud,599,18675
abudawud,599,34
abudawud,600,28
abudawud,601,19
abudawud,602,967
abudawud,603,383
abudawud,603,12
abudawud,604,38474
abudawud,604,15
abudawud,605,144
abudawud,606,30367
abudawud,607,30149
abudawud,607,143
abudawud,607,45
abudawud,607,370
abudawud,608,579
abudawud,609,8273
abudawud,609,16
abudawud,609,579
abudawud,610,1227
abudawud,611,28
abudawud,611,11
abudawud,612,11151
abudawud,612,19
abudawud,613,967
abudawud,613,143
abudawud,613,10974
abudawud,613,8
abudawud,614,547
abudawud,614,15060
abudawud,615,143
abudawud,615,31902
abudawud,615,226
abudawud,615,401
abudawud,615,385
abudawud,616,992
abudawud,616,166
abudawud,617,3573
abudawud,617,8
abudawud,617,8
abudawud,617,16
abudawud,618,967
abudawud,619,11222
abudawud,619,27
abudawud,620,8273
abudawud,620,16
abudawud,621,19572
abudawud,621,256
abudawud,621,370
abudawud,621,8
abudawud,622,258
abudawud,622,7029
abudawud,622,16
abudawud,623,8273
abudawud,623,143
abudawud,624,143
abudawud,624,25065
abudawud,624,3270
abudawud,625,11
abudawud,627,780
abudawud,627,11314
abudawud,628,30367
abudawud,628,295
abudawud,628,246
abudawud,629,20743
abudawud,629,16
abudawud,629,172
abudawud,630,21194
abudawud,630,339
abudawud,631,19411
abudawud,632,579
abudawud,632,237
abudawud,633,30163
abudawud,633,11314
abudawud,633,370
abudawud,634,144
abudawud,634,10985
abudawud,634,12201
abudawud,635,383
abudawud,635,10756
abudawud,636,11222
abudawud,636,11
abudawud,636,16
abudawud,637,15
abudawud,638,579
abudawud,638,3958
abudawud,639,18909
abudawud,640,11028
abudawud,640,4
abudawud,640,8
abudawud,640,143
abudawud,640,370
abudawud,640,18909
abudawud,640,56
abudawud,641,143
abudawud,641,4113
abudawud,641,143
abudawud,641,19577
abudawud,642,143
abudawud,642,10756
abudawud,643,143
abudawud,643,30
abudawud,644,22886
abudawud,644,370
abudawud,645,18675
abudawud,645,16
abudawud,646,3713
abudawud,646,123
abudawud,646,4500
abudawud,646,13456
abudawud,647,143
abudawud,647,28
abudawud,648,11262
abudawud,648,16
abudawud,649,30
abudawud,649,11262
abudawud,649,2042
abudawud,649,16
abudawud,650,579
abudawud,650,10756
abudawud,651,8011
abudawud,652,30367
abudawud,652,20201
abudawud,652,15594
abudawud,652,12606
abudawud,653,1472
abudawud,653,5
abudawud,653,28
abudawud,654,30
abudawud,654,4
abudawud,654,10690
abudawud,654,8
abudawud,654,2081
abudawud,655,12321
abudawud,655,143
abudawud,655,4500
abudawud,656,28
abudawud,656,16
abudawud,657,18675
abudawud,657,19
abudawud,657,19
abudawud,658,1472
abudawud,658,11304
abudawud,658,19
abudawud,659,18675
abudawud,659,31902
abudawud,659,3236
abudawud,659,166
abudawud,660,3573
abudawud,660,8011
abudawud,660,19
abudawud,661,16
abudawud,661,34
abudawud,661,2062
abudawud,661,297
abudawud,661,34
abudawud,662,967
abudawud,662,11338
abudawud,662,148
abudawud,663,579
abudawud,663,111
abudawud,663,148
abudawud,664,30480
abudawud,664,8
abudawud,664,385
abudawud,665,22
abudawud,665,148
abudawud,666,34174
abudawud,666,30367
abudawud,666,27
abudawud,666,524
abudawud,666,16
abudawud,667,1472
abudawud,667,19
abudawud,668,19411
abudawud,669,11274
abudawud,669,17762
abudawud,669,11263
abudawud,670,3834
abudawud,670,12
abudawud,670,143
abudawud,671,21194
abudawud,671,19
abudawud,672,28085
abudawud,673,143
abudawud,673,295
abudawud,673,4747
abudawud,674,331
abudawud,675,218
abudawud,676,967
abudawud,676,27
abudawud,676,50
abudawud,676,4
abudawud,677,3981
abudawud,677,4837
abudawud,677,8703
abudawud,677,8
abudawud,677,5372
abudawud,677,29628
abudawud,678,30269
abudawud,678,11173
abudawud,679,295
abudawud,679,147
abudawud,679,11314
abudawud,680,579
abudawud,681,21
abudawud,681,30013
abudawud,681,22227
abudawud,682,383
abudawud,682,28
abudawud,682,3265
abudawud,682,28
abudawud,683,3834
abudawud,683,4500
abudawud,684,579
abudawud,684,3229
abudawud,684,370
abudawud,685,24414
abudawud,685,579
abudawud,686,30
abudawud,687,30
abudawud,688,8273
abudawud,688,11383
abudawud,689,680
abudawud,689,8087
abudawud,689,482
abudawud,690,11222
abudawud,690,8087
abudawud,690,370
abudawud,690,30007
abudawud,690,370
abudawud,690,370
abudawud,690,30007
abudawud,691,16
abudawud,691,284
abudawud,692,967
abudawud,693,37534
abudawud,693,5
abudawud,693,28838
abudawud,693,17068
abudawud,693,19497
abudawud,694,16
abudawud,694,1227
abudawud,694,16
abudawud,694,9604
abudawud,694,16
abudawud,695,30269
abudawud,695,967
abudawud,695,449
abudawud,695,947
abudawud,695,637
abudawud,695,370
abudawud,695,9751
abudawud,695,9751
abudawud,696,992
abudawud,696,370
